"~start_node_id","~start_node_labels","~start_node_property_name","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_name"
"208","Author","Chen, Chien-Ming","WROTE_A_PAPER_WITH","5301","Author","Kumar, Vikas"
"26751","Author","Bharadi, Vinayak","WROTE_A_PAPER_WITH","459","Author","Gupta, Shiwani"
"577","Author","Fortino, Giancarlo","WROTE_A_PAPER_WITH","1182","Author","Wu, Wanqing"
"31311","Author","Cai, Siyuan","WROTE_A_PAPER_WITH","140","Author","Wei, Wei"
"17841","Author","Chen, Jenhui","WROTE_A_PAPER_WITH","840","Author","Wang, Lei"
"275","Author","Ma, Bowen","WROTE_A_PAPER_WITH","16134","Author","Wang, Buhong"
"410","Author","He, Debiao","WROTE_A_PAPER_WITH","7470","Author","Yu, Jia"
"148","Author","Zhang, Ning","WROTE_A_PAPER_WITH","9708","Author","Zhou, Ting"
"708","Author","Li, Qiong","WROTE_A_PAPER_WITH","2433","Author","Yao, Yao"
"361","Author","Lv, Zhihan","WROTE_A_PAPER_WITH","5486","Author","Tan, Qingji"
"232","Author","Bai, Lin","WROTE_A_PAPER_WITH","30108","Author","Wang, Jingchao"
"3700","Author","Liu, Yi","WROTE_A_PAPER_WITH","94","Author","Wang, He"
"10271","Author","Feng, Lin","WROTE_A_PAPER_WITH","79","Author","Han, Guangjie"
"50","Author","Zhang, Lin","WROTE_A_PAPER_WITH","15619","Author","Zheng, Jieheng"
"801","Author","Hasan, Mohammad Kamrul","WROTE_A_PAPER_WITH","14222","Author","Vohra, Harpreet"
"148","Author","Zhang, Ning","WROTE_A_PAPER_WITH","28672","Author","Zhao, Lian"
"553","Author","Ning, Zhaolong","WROTE_A_PAPER_WITH","6413","Author","Sun, Wentao"
"626","Author","Rani, Shalli","WROTE_A_PAPER_WITH","638","Author","Singh, Aman"
"3854","Author","Rodrigues, Joel J.P.C.","WROTE_A_PAPER_WITH","878","Author","Shetty, Sachin"
"827","Author","Alghamdi, Abdullah","WROTE_A_PAPER_WITH","10110","Author","Shorfuzzaman, Mohammad"
"289","Author","Cheng, Bo","WROTE_A_PAPER_WITH","37469","Author","Duan, Li"
"727","Author","Shafiq, Muhammad","WROTE_A_PAPER_WITH","18842","Author","Zhang, Zhiqiang"
"14847","Author","Khan, Suleman","WROTE_A_PAPER_WITH","107","Author","Rawat, Danda B."
"806","Author","Bebortta, Sujit","WROTE_A_PAPER_WITH","858","Author","Senapati, Dilip"
"7024","Author","Li, Bo","WROTE_A_PAPER_WITH","867","Author","Wang, Xiao"
"31840","Author","Chang, Xiao","WROTE_A_PAPER_WITH","415","Author","Li, Rui"
"28637","Author","Gao, Qiling","WROTE_A_PAPER_WITH","423","Author","Jia, Min"
"17850","Author","Liu, Detian","WROTE_A_PAPER_WITH","169","Author","Wu, Tongjuan"
"816","Author","Li, Gang","WROTE_A_PAPER_WITH","26862","Author","Lin, Ling"
"820","Author","Liao, Yunlong","WROTE_A_PAPER_WITH","30633","Author","Weng, Heping"
"13078","Author","Garg, Sheetal","WROTE_A_PAPER_WITH","198","Author","Kalyonova, Olga"
"639","Author","Gupta, Brij B.","WROTE_A_PAPER_WITH","12427","Author","Mahmood, Md Rashid"
"565","Author","Li, Yin","WROTE_A_PAPER_WITH","1336","Author","Lin, Weiwei"
"13408","Author","Barnawi, Ahmed","WROTE_A_PAPER_WITH","576","Author","Chen, Min"
"12697","Author","Cheikhrouhou, Omar","WROTE_A_PAPER_WITH","816","Author","Li, Gang"
"921","Author","Ding, Weiping","WROTE_A_PAPER_WITH","870","Author","Muhammad, Khan"
"17447","Author","Khattak, Shah Jahan","WROTE_A_PAPER_WITH","860","Author","Ullah, Insaf"
"705","Author","Chen, Liang","WROTE_A_PAPER_WITH","30564","Author","Yang, Lie-Liang"
"33053","Author","Ge, Jiaqi","WROTE_A_PAPER_WITH","473","Author","Xu, Chenhao"
"689","Author","Ding, Wenbo","WROTE_A_PAPER_WITH","4608","Author","Yang, Fang"
"508","Author","Das, Ashok Kumar","WROTE_A_PAPER_WITH","22328","Author","Diallo, Ousmane"
"297","Author","Song, Houbing","WROTE_A_PAPER_WITH","1550","Author","Vasilakos, Athanasios V."
"825","Author","Jain, Pulkit","WROTE_A_PAPER_WITH","4842","Author","Pandit, Amit Kant"
"334","Author","Chen, Yinong","WROTE_A_PAPER_WITH","34035","Author","Zhao, Shenghui"
"69","Author","Kang, Jiawen","WROTE_A_PAPER_WITH","22246","Author","Xu, Changqiao"
"79","Author","Han, Guangjie","WROTE_A_PAPER_WITH","3485","Author","Pearson, Simon"
"25809","Author","Chen, Jinghan","WROTE_A_PAPER_WITH","60","Author","Zhang, Yu"
"22","Author","Liu, Qiang","WROTE_A_PAPER_WITH","655","Author","Sun, Songlin"
"1941","Author","Cheng, Xiaochun","WROTE_A_PAPER_WITH","640","Author","Liu, Zheli"
"816","Author","Li, Gang","WROTE_A_PAPER_WITH","2680","Author","Zhang, Jiliang"
"66","Author","De Albuquerque, Victor Hugo C.","WROTE_A_PAPER_WITH","7890","Author","Huang, Chenxi"
"214","Author","Babu, Thanikanti Sudhakar","WROTE_A_PAPER_WITH","28050","Author","Pal, Poushali"
"33362","Author","Zhang, Chenfei","WROTE_A_PAPER_WITH","148","Author","Zhang, Ning"
"42235","Author","Carrera Villacres, Jose Luis","WROTE_A_PAPER_WITH","630","Author","Zhao, Zhongliang"
"16696","Author","Wang, Zhongze","WROTE_A_PAPER_WITH","60","Author","Zhang, Yu"
"18068","Author","Bilandi, Naveen","WROTE_A_PAPER_WITH","118","Author","Singh, Rajesh"
"617","Author","Akila, D.","WROTE_A_PAPER_WITH","24475","Author","Mukherjee, Dibyendu"
"36846","Author","Peng, Chuntian","WROTE_A_PAPER_WITH","148","Author","Zhang, Ning"
"21","Author","Han, Zhu","WROTE_A_PAPER_WITH","17439","Author","Xue, Yu"
"826","Author","Masud, Mehedi","WROTE_A_PAPER_WITH","45155","Author","Sahu, Yatendra"
"34826","Author","Jing, Shenqi","WROTE_A_PAPER_WITH","245","Author","Zhang, Xin"
"547","Author","He, Jingsha","WROTE_A_PAPER_WITH","11725","Author","Mallah, Ghulam Ali"
"1247","Author","Wang, Jun","WROTE_A_PAPER_WITH","426","Author","Zhang, Jing"
"234","Author","Al-Khasawneh, Mahmoud Ahmad","WROTE_A_PAPER_WITH","28046","Author","Alshboul, Rabah"
"3138","Author","Li, Hui","WROTE_A_PAPER_WITH","813","Author","Zheng, Xianchun"
"21","Author","Han, Zhu","WROTE_A_PAPER_WITH","24031","Author","Liu, Jinshi"
"1736","Author","Hu, Su","WROTE_A_PAPER_WITH","179","Author","Lu, Weidang"
"434","Author","Wang, Cong","WROTE_A_PAPER_WITH","13320","Author","Zheng, Yifeng"
"794","Author","Busart, Carl","WROTE_A_PAPER_WITH","2826","Author","Wang, Xin"
"34546","Author","Cui, Hui","WROTE_A_PAPER_WITH","165","Author","Liu, Wei"
"10988","Author","Hu, Xiping","WROTE_A_PAPER_WITH","338","Author","Nie, Laisen"
"17256","Author","Gou, Linfeng","WROTE_A_PAPER_WITH","79","Author","Han, Guangjie"
"428","Author","Chen, Jiahui","WROTE_A_PAPER_WITH","6234","Author","Islam, S. K. Hafizul"
"4929","Author","Grise, Kathy","WROTE_A_PAPER_WITH","443","Author","Talebpour, Alireza"
"4154","Author","Alkahtani, Hend Khalid","WROTE_A_PAPER_WITH","859","Author","Uddin, M. Irfan"
"30754","Author","Balasubramaniam, Venki","WROTE_A_PAPER_WITH","595","Author","Khan, Fazlullah"
"430","Author","Chen, Zhigang","WROTE_A_PAPER_WITH","475","Author","Zhao, Ming"
"576","Author","Chen, Min","WROTE_A_PAPER_WITH","46153","Author","Du, Wenhu"
"190","Author","Chen, Jin","WROTE_A_PAPER_WITH","253","Author","Yang, Yang"
"819","Author","Liang, Zhonghao","WROTE_A_PAPER_WITH","30633","Author","Weng, Heping"
"1041","Author","Shu, Lei","WROTE_A_PAPER_WITH","455","Author","Zhou, Zhangbing"
"55","Author","Imran, Muhammad","WROTE_A_PAPER_WITH","19375","Author","Zhang, DI"
"6042","Author","Liu, Jianghua","WROTE_A_PAPER_WITH","287","Author","Xu, Chengzhi"
"147","Author","Liu, Lei","WROTE_A_PAPER_WITH","1918","Author","Yu, Keping"
"389","Author","Huang, Junjie","WROTE_A_PAPER_WITH","25291","Author","Peng, Yao"
"5404","Author","Liu, Yong","WROTE_A_PAPER_WITH","126","Author","Yang, Laurence T."
"6454","Author","Li, Fangfang","WROTE_A_PAPER_WITH","787","Author","Zhang, Xu"
"178","Author","Liu, Xin","WROTE_A_PAPER_WITH","35423","Author","Tan, Yuan"
"801","Author","Hasan, Mohammad Kamrul","WROTE_A_PAPER_WITH","15357","Author","Murah, Mohd Zamri"
"453","Author","Jhanjhi, N.Z.","WROTE_A_PAPER_WITH","15877","Author","Kumar, B. Manoj"
"826","Author","Masud, Mehedi","WROTE_A_PAPER_WITH","31720","Author","Obaidat, Muath"
"3011","Author","Jayaraman, Prem Prakash","WROTE_A_PAPER_WITH","420","Author","Li, Yinhao"
"410","Author","He, Debiao","WROTE_A_PAPER_WITH","4643","Author","Yang, Yi"
"9174","Author","Jiang, Ruihong","WROTE_A_PAPER_WITH","141","Author","Letaief, Khaled Ben"
"10427","Author","Motlagh, Naser Hossein","WROTE_A_PAPER_WITH","713","Author","Petäjä, Tuukka"
"9717","Author","Joe, C. Vijesh","WROTE_A_PAPER_WITH","850","Author","Srivastava, Gautam"
"14126","Author","Li, Ron","WROTE_A_PAPER_WITH","442","Author","Saracco, Roberto"
"22030","Author","Cui, Shan","WROTE_A_PAPER_WITH","455","Author","Zhou, Zhangbing"
"7648","Author","Hong, Xiaobin","WROTE_A_PAPER_WITH","415","Author","Li, Rui"
"2469","Author","Alazab, Mamoun","WROTE_A_PAPER_WITH","535","Author","Maddikunta, Praveen Kumar Reddy"
"79","Author","Han, Guangjie","WROTE_A_PAPER_WITH","2905","Author","Wang, Hao"
"32080","Author","Hamatta, Hatem S.A.","WROTE_A_PAPER_WITH","743","Author","Malik, Arun"
"3326","Author","Rodrigues, Joel J. P. C.","WROTE_A_PAPER_WITH","759","Author","Wei, Jibo"
"2330","Author","Elhoseny, Mohamed","WROTE_A_PAPER_WITH","377","Author","Pustokhin, Denis A."
"764","Author","Chen, Xingshu","WROTE_A_PAPER_WITH","44004","Author","Luo, Yonggang"
"165","Author","Liu, Wei","WROTE_A_PAPER_WITH","19156","Author","Zhao, Xiaonan"
"627","Author","Guo, Song","WROTE_A_PAPER_WITH","15256","Author","Qin, Zeyu"
"2312","Author","Liu, Ximeng","WROTE_A_PAPER_WITH","854","Author","Xiao, Yang"
"66","Author","De Albuquerque, Victor Hugo C.","WROTE_A_PAPER_WITH","14043","Author","Han, Tao"
"5677","Author","Wang, Zhibin","WROTE_A_PAPER_WITH","60","Author","Zhang, Yu"
"30272","Author","Govil, Mahesh Chandra","WROTE_A_PAPER_WITH","792","Author","Gupta, Saurabh"
"5735","Author","Shu, Wanneng","WROTE_A_PAPER_WITH","271","Author","Zhang, Xue"
"617","Author","Akila, D.","WROTE_A_PAPER_WITH","9361","Author","Alsubaei, Faisal S."
"24175","Author","Li, Shaoqian","WROTE_A_PAPER_WITH","809","Author","Yu, Bin"
"15911","Author","Zhang, Zhenjiang","WROTE_A_PAPER_WITH","455","Author","Zhou, Zhangbing"
"568","Author","Li, Xiang-Yang","WROTE_A_PAPER_WITH","34322","Author","Zheng, Daren"
"164","Author","Jin, Renchao","WROTE_A_PAPER_WITH","6306","Author","Zhang, Yin"
"7916","Author","Nyman, Thomas","WROTE_A_PAPER_WITH","136","Author","Tsudik, Gene"
"127","Author","Li, Jie","WROTE_A_PAPER_WITH","43936","Author","Li, Yaqiong"
"13260","Author","Bhurtel, Manish","WROTE_A_PAPER_WITH","107","Author","Rawat, Danda B."
"333","Author","Liu, Ren Ping","WROTE_A_PAPER_WITH","933","Author","Ni, Wei"
"293","Author","Shi, Fan","WROTE_A_PAPER_WITH","2905","Author","Wang, Hao"
"20973","Author","Bo, Yuming","WROTE_A_PAPER_WITH","147","Author","Liu, Lei"
"34592","Author","Wang, Qiuhua","WROTE_A_PAPER_WITH","753","Author","Zheng, Qiuhua"
"9644","Author","Suo, Long","WROTE_A_PAPER_WITH","717","Author","Zhou, Wen"
"403","Author","Hitimana, Eric","WROTE_A_PAPER_WITH","28925","Author","Kayalvizhi, Jayavel"
"44097","Author","Carpent, Xavier","WROTE_A_PAPER_WITH","136","Author","Tsudik, Gene"
"6318","Author","Li, Sun","WROTE_A_PAPER_WITH","50","Author","Zhang, Lin"
"530","Author","Amsaad, Fathi","WROTE_A_PAPER_WITH","19097","Author","Mahmoud, Mohamed"
"2128","Author","Fang, Xiaochuan","WROTE_A_PAPER_WITH","664","Author","Li, Jian"
"44636","Author","Cheng, Zishuo","WROTE_A_PAPER_WITH","503","Author","Li, Jin"
"8440","Author","Jolfaei, Alireza","WROTE_A_PAPER_WITH","854","Author","Xiao, Yang"
"11725","Author","Mallah, Ghulam Ali","WROTE_A_PAPER_WITH","727","Author","Shafiq, Muhammad"
"761","Author","Yang, Kun","WROTE_A_PAPER_WITH","2183","Author","Yu, F. Richard"
"9710","Author","Le, Yuwei","WROTE_A_PAPER_WITH","62","Author","You, Xiaohu"
"4006","Author","Dutta, Monica","WROTE_A_PAPER_WITH","212","Author","Limkar, Suresh"
"5646","Author","Huang, Runhe","WROTE_A_PAPER_WITH","126","Author","Yang, Laurence T."
"11865","Author","Ouyang, Liwei","WROTE_A_PAPER_WITH","718","Author","Wang, Ge"
"510","Author","Mahmood, Khalid","WROTE_A_PAPER_WITH","13339","Author","Naeem, Muhammad"
"8378","Author","Bai, Wei","WROTE_A_PAPER_WITH","191","Author","Jiao, Yutao"
"148","Author","Zhang, Ning","WROTE_A_PAPER_WITH","7706","Author","Zhang, Weiting"
"577","Author","Fortino, Giancarlo","WROTE_A_PAPER_WITH","13132","Author","Guzzo, Antonella"
"33","Author","Liu, Jiangchuan","WROTE_A_PAPER_WITH","13879","Author","Wang, Ranran"
"82","Author","Gupta, Maanak","WROTE_A_PAPER_WITH","41368","Author","Khorsandroo, Sajad"
"876","Author","Lu, Rongxing","WROTE_A_PAPER_WITH","5895","Author","Tiwary, Mayank"
"38310","Author","Huang, Xinming","WROTE_A_PAPER_WITH","94","Author","Wang, He"
"28277","Author","Ibrahim, Ahmed","WROTE_A_PAPER_WITH","376","Author","Zeadally, Sherali"
"660","Author","Anuradha, M.","WROTE_A_PAPER_WITH","18499","Author","Britto, A. Sagai Francis"
"37252","Author","Li, Huangqi","WROTE_A_PAPER_WITH","253","Author","Yang, Yang"
"11","Author","Gaspar, Ivan","WROTE_A_PAPER_WITH","821","Author","Jung, Peter"
"278","Author","Sanwar Hosen, A.S.M.","WROTE_A_PAPER_WITH","888","Author","Wang, Jin"
"171","Author","Keefe, Matthew G.","WROTE_A_PAPER_WITH","15793","Author","Ly, Victoria T."
"611","Author","Li, Jianqiang","WROTE_A_PAPER_WITH","15956","Author","Wang, Yuhang"
"10478","Author","Liu, Yanmin","WROTE_A_PAPER_WITH","343","Author","Zhang, Peng"
"861","Author","Cui, Tao","WROTE_A_PAPER_WITH","22199","Author","Qin, Jiayin"
"4730","Author","Idrees, Asma","WROTE_A_PAPER_WITH","595","Author","Khan, Fazlullah"
"698","Author","Joshi, Piyush","WROTE_A_PAPER_WITH","38924","Author","Kalbhor, Akshata"
"470","Author","Ai, Bo","WROTE_A_PAPER_WITH","21146","Author","Ye, Ruyi"
"8009","Author","Peng, Haixia","WROTE_A_PAPER_WITH","775","Author","Yang, Dong"
"877","Author","Foytik, Peter","WROTE_A_PAPER_WITH","28547","Author","Ranasinghe, Nalin"
"11058","Author","Ji, Shouling","WROTE_A_PAPER_WITH","120","Author","Wang, Kun"
"508","Author","Das, Ashok Kumar","WROTE_A_PAPER_WITH","7929","Author","Garg, Sahil"
"14933","Author","Fayomi, Aisha","WROTE_A_PAPER_WITH","242","Author","Gupta, Deepak"
"228","Author","Chatterjee, Soumyajit","WROTE_A_PAPER_WITH","17916","Author","Chattopadhyay, Subhrendu"
"389","Author","Huang, Junjie","WROTE_A_PAPER_WITH","22350","Author","Yin, Zhuang"
"22414","Author","Bachoumis, Athanasios","WROTE_A_PAPER_WITH","745","Author","Goulas, Georgios"
"470","Author","Ai, Bo","WROTE_A_PAPER_WITH","16609","Author","Ma, Guoyu"
"19498","Author","Brenosa, Jose","WROTE_A_PAPER_WITH","638","Author","Singh, Aman"
"42597","Author","Coelho, Gavin","WROTE_A_PAPER_WITH","409","Author","Mohanty, Saraju P."
"28651","Author","Wang, Tianyu","WROTE_A_PAPER_WITH","331","Author","Zeng, Peng"
"19105","Author","Gao, Weifeng","WROTE_A_PAPER_WITH","785","Author","Ni, Qiang"
"432","Author","Guo, Xiuzhen","WROTE_A_PAPER_WITH","4047","Author","Wang, Weizheng"
"18720","Author","Alizadehsani, Roohallah","WROTE_A_PAPER_WITH","577","Author","Fortino, Giancarlo"
"40556","Author","Sundarapandi, Arun Mozhi Selvi","WROTE_A_PAPER_WITH","832","Author","Thanarajan, Tamilvizhi"
"431","Author","Guo, Lin","WROTE_A_PAPER_WITH","11798","Author","Liu, Jiaqi"
"2215","Author","Tellambura, Chintha","WROTE_A_PAPER_WITH","253","Author","Yang, Yang"
"240","Author","He, Danping","WROTE_A_PAPER_WITH","471","Author","Wang, Longhe"
"3055","Author","Chen, Xiangyi","WROTE_A_PAPER_WITH","79","Author","Han, Guangjie"
"7561","Author","Chen, Yuling","WROTE_A_PAPER_WITH","503","Author","Li, Jin"
"12758","Author","Deen, M. Jamal","WROTE_A_PAPER_WITH","865","Author","Yang, Laurence Tianruo"
"203","Author","Zhang, Jun","WROTE_A_PAPER_WITH","10444","Author","Zhao, Zhigang"
"7824","Author","Wu, Yongpeng","WROTE_A_PAPER_WITH","384","Author","Zhou, Xingyu"
"9150","Author","Xiong, Hongyan","WROTE_A_PAPER_WITH","343","Author","Zhang, Peng"
"470","Author","Ai, Bo","WROTE_A_PAPER_WITH","1064","Author","Li, Yang"
"385","Author","Luo, Xiangyang","WROTE_A_PAPER_WITH","28176","Author","Shi, Wenqi"
"1790","Author","Liu, Yiming","WROTE_A_PAPER_WITH","313","Author","Zhao, Yi"
"509","Author","Khan, Muhammad Khurram","WROTE_A_PAPER_WITH","34738","Author","Wang, Yifan"
"15359","Author","Wang, Sen","WROTE_A_PAPER_WITH","62","Author","You, Xiaohu"
"274","Author","Leng, Yajing","WROTE_A_PAPER_WITH","28846","Author","Zhao, Zhuofeng"
"4111","Author","Carie, Anil","WROTE_A_PAPER_WITH","259","Author","Li, Mingchu"
"7169","Author","Qin, Chengyi","WROTE_A_PAPER_WITH","312","Author","Zhang, Songnian"
"469","Author","Khan, T.M. Yunus","WROTE_A_PAPER_WITH","19601","Author","Yadava, Ram Lal"
"30080","Author","Chen, Yongyong","WROTE_A_PAPER_WITH","99","Author","Hua, Zhongyun"
"74","Author","Chen, Ruey-Shun","WROTE_A_PAPER_WITH","4802","Author","Li, Bin"
"10787","Author","Khan, Salman","WROTE_A_PAPER_WITH","870","Author","Muhammad, Khan"
"242","Author","Gupta, Deepak","WROTE_A_PAPER_WITH","12141","Author","Khamparia, Aditya"
"9690","Author","He, Bo","WROTE_A_PAPER_WITH","22","Author","Liu, Qiang"
"11048","Author","Dey, Nilanjan","WROTE_A_PAPER_WITH","792","Author","Gupta, Saurabh"
"3846","Author","Huang, Yanyu","WROTE_A_PAPER_WITH","640","Author","Liu, Zheli"
"5324","Author","Fan, Jiancun","WROTE_A_PAPER_WITH","146","Author","Wang, Li-Chun"
"912","Author","Li, Chao","WROTE_A_PAPER_WITH","50","Author","Zhang, Lin"
"816","Author","Li, Gang","WROTE_A_PAPER_WITH","44101","Author","Shao, Rui"
"245","Author","Zhang, Xin","WROTE_A_PAPER_WITH","2410","Author","Zou, Zhuo"
"818","Author","Loia, Vincenzo","WROTE_A_PAPER_WITH","1608","Author","Park, Jong Hyuk"
"18659","Author","Shi, Shouqian","WROTE_A_PAPER_WITH","771","Author","Zhao, Jizhong"
"178","Author","Liu, Xin","WROTE_A_PAPER_WITH","26798","Author","Zhang, Huanle"
"138","Author","Qin, Zhijin","WROTE_A_PAPER_WITH","1196","Author","Zhang, Qixun"
"686","Author","Mohsin, Syed Muhammad","WROTE_A_PAPER_WITH","35602","Author","Omojo, Akogwu Blessing"
"1522","Author","He, Hui","WROTE_A_PAPER_WITH","765","Author","Wang, Yulong"
"10696","Author","Nayyar, Anand","WROTE_A_PAPER_WITH","201","Author","Stephan, Thompson"
"220","Author","Perera, Charith","WROTE_A_PAPER_WITH","5077","Author","Wu, Jun"
"1676","Author","Gupta, Deepali","WROTE_A_PAPER_WITH","539","Author","Turabieh, Hamza"
"79","Author","Han, Guangjie","WROTE_A_PAPER_WITH","8920","Author","Yu, Shimao"
"10308","Author","Lv, Zhuo","WROTE_A_PAPER_WITH","748","Author","Ma, Yuanyuan"
"26046","Author","Han, Chuang","WROTE_A_PAPER_WITH","527","Author","Yan, Hangqi"
"38224","Author","Fourier-Viger, Philippe","WROTE_A_PAPER_WITH","193","Author","Lin, Jerry Chun-Wei"
"31301","Author","Odelu, Vanga","WROTE_A_PAPER_WITH","622","Author","Park, Youngho"
"60","Author","Zhang, Yu","WROTE_A_PAPER_WITH","7664","Author","Zhou, Wei"
"18140","Author","Batra, Isha","WROTE_A_PAPER_WITH","743","Author","Malik, Arun"
"12228","Author","Kuo, Ping-Heng","WROTE_A_PAPER_WITH","251","Author","Tao, Tao"
"104","Author","Liu, Jian","WROTE_A_PAPER_WITH","6622","Author","Wu, Wei"
"7419","Author","Qin, Tao","WROTE_A_PAPER_WITH","840","Author","Wang, Lei"
"3657","Author","Chen, Xin","WROTE_A_PAPER_WITH","22","Author","Liu, Qiang"
"22083","Author","Fadlullah, Zubair Md.","WROTE_A_PAPER_WITH","494","Author","Shen, Xuemin"
"5566","Author","Basetty, Chandan","WROTE_A_PAPER_WITH","817","Author","Wu, Zhaolong"
"208","Author","Chen, Chien-Ming","WROTE_A_PAPER_WITH","18664","Author","Guo, Jian-Lan"
"366","Author","Huang, Guixun","WROTE_A_PAPER_WITH","50","Author","Zhang, Lin"
"45","Author","Cheng, Yong","WROTE_A_PAPER_WITH","2218","Author","Zhao, Jia"
"8467","Author","Abdulgader, Musbah","WROTE_A_PAPER_WITH","409","Author","Mohanty, Saraju P."
"28025","Author","Chen, Haiwen","WROTE_A_PAPER_WITH","358","Author","Wu, Kui"
"1925","Author","Chauhdary, Sajjad Hussain","WROTE_A_PAPER_WITH","534","Author","Iwendi, Celestine"
"282","Author","Pandey, Bishwajeet","WROTE_A_PAPER_WITH","18003","Author","Vargas, Doris Esenarro"
"553","Author","Ning, Zhaolong","WROTE_A_PAPER_WITH","437","Author","Xu, Chao"
"850","Author","Srivastava, Gautam","WROTE_A_PAPER_WITH","11816","Author","Zhang, Xuyun"
"1881","Author","Hu, Bin","WROTE_A_PAPER_WITH","553","Author","Ning, Zhaolong"
"16","Author","Jin, Jionghua","WROTE_A_PAPER_WITH","15301","Author","Kontar, Raed"
"462","Author","Chang, Victor","WROTE_A_PAPER_WITH","1666","Author","Sandhu, Rajinder"
"4197","Author","Wang, Yi","WROTE_A_PAPER_WITH","148","Author","Zhang, Ning"
"525","Author","Qin, Zhiguang","WROTE_A_PAPER_WITH","23470","Author","Zhang, Zhishuo"
"24","Author","AlQahtani, Salman Ali","WROTE_A_PAPER_WITH","3918","Author","Hossain, M. Shamim"
"5508","Author","Cai, Lin","WROTE_A_PAPER_WITH","126","Author","Yang, Laurence T."
"44851","Author","Lin, Qingyan","WROTE_A_PAPER_WITH","317","Author","Zhang, Ying"
"126","Author","Yang, Laurence T.","WROTE_A_PAPER_WITH","24900","Author","Zeng, Jing"
"12671","Author","Li, Zichen","WROTE_A_PAPER_WITH","867","Author","Wang, Xiao"
"866","Author","Li, Zengxiang","WROTE_A_PAPER_WITH","2201","Author","Niyato, Dusit"
"35706","Author","Feng, Yongxin","WROTE_A_PAPER_WITH","396","Author","Zhang, Wenbo"
"508","Author","Das, Ashok Kumar","WROTE_A_PAPER_WITH","1139","Author","Kumar, Neeraj"
"627","Author","Guo, Song","WROTE_A_PAPER_WITH","15643","Author","Wang, Haozhao"
"37783","Author","Li, Haiao","WROTE_A_PAPER_WITH","867","Author","Wang, Xiao"
"4274","Author","Gadekallu, Thippa Reddy","WROTE_A_PAPER_WITH","501","Author","Kumar, Randhir"
"827","Author","Alghamdi, Abdullah","WROTE_A_PAPER_WITH","32875","Author","Mishra, Anand Muni"
"4537","Author","Huang, Yongming","WROTE_A_PAPER_WITH","227","Author","Zhu, Jianyue"
"236","Author","Fang, Chongrong","WROTE_A_PAPER_WITH","4544","Author","Yang, Ming"
